title;desc;url;ingredients;steps;tools
Flügel Sgroppino;Een variant op de gewone sgroppino! Erg makkelijk te maken met alleen maar ijs en natuurlijk Flügel. Een mooi roze en feestelijk drankje!;https://cocktailrecepten.com/recept/flugel-sgroppino;['2 bol Citroensorbetijs', '50 ml Prosecco', '20 ml Flügel'];['Pak een mixer en een kom of maatbeker waar je de cocktail in kan mixen.', 'Voeg eerst het ijs toe en dan de Flügel en prosecco.', 'Mix goed door elkaar met de staafmixer.', 'Pak een flûte en schenk de cocktail erin. Tip: wil je hem wat sterker? Voeg dan nog tijdens het mixen een scheutje vodka toe!'];['Champagneglas', 'Barmaatje', 'Maatbeker', 'Staafmixer', 'IJsschep', 'Mengkom']
Flügel Spritz;Met de Flügel Spritz kan je na een lange dag werken in de zomer heerlijk even de dag afsluiten! De spritz is van oorsprong uit Italië en is een erg populaire alcoholische aperitief. Je kan deze variant maken lekker met vers fruit maar natuurlijk ook met diepvries fruit voor als je even wat minder tijd hebt.;https://cocktailrecepten.com/recept/flügel-spritz;['30 ml Bruisend water', '90 ml Prosecco', '40 ml Flügel'];['Pak een wit wijnglas en doe hier wat ijsblokjes in.', 'Schenk de prosecco en de Flügel erin.', 'Top het glas af met het bruisend water.'];['Wit Wijnglas', 'Barmaatje']
Flügito;De Flügito, een samengestelde naam wat staat voor een variant op de Mojito, namelijk door de toevoeging van Flügel! Een heerlijke twist en perfect om te drinken op een warme dag. Zie je jezelf al zitten in je achtertuin met een zonnetje, korte broek en deze cocktail?;https://cocktailrecepten.com/recept/flügito;['60 ml Bruisend water', '2 partje Limoen', '15 ml Limoensap', '5 blaadje Munt', '2 tl Rietsuiker', '50 ml Rum', '40 ml Flügel'];['Pak een groot glas en doe hier het limoensap, de partjes limoen, de muntblaadjes en de rietsuiker in. Roer even door.', 'Vul vervolgens het glas tot de helft met crushed ijs.', 'Schenk vervolgens de rum, de Flügel en het bruisend water erbij.', 'Roer nog een keer door en garneer met een takje munt.'];['Tumbler glas', 'Barmaatje', 'Barlepel', 'Ice Crusher', 'Citruspers']
Frambozen Bierpunch;Een punch verwijst vaak naar een grote kom of bowl waar het in zit, en dat is ook bij deze cocktail het geval. De ingrediënten zijn dan ook gebaseerd op het vullen van een bowl, zodat je met meerderen kan genieten van deze cocktail!;https://cocktailrecepten.com/recept/frambozen-bierpunch;['0.5 stuk Citroen', '100 gr Frambozen', '0.5 stuk Limoen', '75 ml Vodka', '37.5 el Frambozensiroop', '660 ml Witbier', '250 ml Water'];['Pak een blender en mix hierin de frambozensiroop met het water en de frambozen. Tip: gebruik verse frambozen voor de lekkerste smaak! Schenk het daarna in een grote kom of bowl.', 'Snijd de limoen en de citroen in plakken en voeg toe aan de kom.', 'Schenk vervolgens de vodka en het witbier erbij. Roer even door.', 'Voeg naar voorkeur ijsblokjes toe en serveer met rietjes erin.'];['Fishbowl', 'Barmaatje', 'Barlepel', 'Blender']
Frambozen Sgroppino;De 'gewone' Sgroppino hebben we ook op deze site staan, maar deze is net even wat anders! We hebben hierbij wel hetzelfde ijs gebruikt maar we hebben er frambozen aan toegevoegd. Maar dat verklapte de naam natuurlijk al. Hij smaakt daardoor wat zoeter dan het origineel en heeft daardoor een mooie roze kleur gekregen!;https://cocktailrecepten.com/recept/frambozen-sgroppino;['125 ml Citroensorbetijs', '62 gr Frambozen', '125 ml Prosecco', '25 ml Vodka'];['Pak een kom en leg de mixer alvast klaar.', 'Doe het ijs en de frambozen erin.', 'Klop met een mixer terwijl je beetje bij beetje de prosecco en vodka erbij schenkt.', 'Pak een champagneflûte en schenk de sgroppino erin als het een mooi geheel is geworden. Serveer direct!'];['Champagneglas', 'Barmaatje', 'Staafmixer', 'Mengkom', 'IJsschep']
Frangelico Chocolate Martini;De Frangelico Chocolate Martini, een heerlijke drankje voor de koudere dagen! Kruip op de bank met een dekentje en geniet van dit drankje met de heerlijke smaak van hazelnoot en chocolade.;https://cocktailrecepten.com/recept/frangelico-chocolate-martini;['30 ml Frangelico', '22.5 ml Volle melk', '22.5 ml Witte chocolade likeur'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de Frangelico, witte chocolade likeur en de volle melk toe. Shake!', 'Pak een martiniglas en schenk de cocktail door een strainer in het glas.'];['Martini glas', 'Shaker', 'Barmaatje', 'Strainer']
Frangelico Coffee;Geef je koffie in het weekend een heerlijke boost met Frangelico! Ook na het avondeten doet dit drankje het perfect. Natuurlijk kan je hem zo sterk mogelijk maken als je zelf wilt.;https://cocktailrecepten.com/recept/frangelico-coffee;['45 ml Frangelico', '120 ml Koffie'];['Zet een normaal kopje koffie.', 'Voeg direct na het zetten de Frangelico toe.', 'Roer even door en geniet!'];['Tumbler glas', 'Barmaatje', 'Barlepel']
Frangelico Cream Shot;De Frangelico Cream Shot is eigenlijk zoals de naam al doet verklappen, een romig shotje met Frangelico. Naast deze heerlijke hazelnoot likeur maken we hem met vanille vodka en Baileys.;https://cocktailrecepten.com/recept/frangelico-cream-shot;['15 ml Baileys', '15 ml Frangelico', '15 ml Vanille vodka'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg alle ingrediënten toe en shake!', 'Pak een shotglaasje en schenk de cocktail door een strainer in het glas. Cheers!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Frangelico Fizz;De Frangelico Fizz, een lekker bruisende cocktail met Frangelico. Gebruik voor dit drankje een semi zoete bruisende wijn voor het lekkerste resultaat.;https://cocktailrecepten.com/recept/frangelico-fizz;['90 ml Bruisend water', '45 ml Frangelico', '45 ml Prosecco'];['Pak een wit wijnglas en doe hier ijsblokjes in.', 'Voeg de Frangelico, prosecco en het bruisend water toe.', 'Roer even door en geniet!'];['Wit Wijnglas', 'Barmaatje', 'Barlepel']
Frangelico Sour;De Frangelico Sour, een heerlijke zoet en zure cocktail met een twist van hazelnoot. Gebruik voor het maken van deze cocktail vers citroen- en limoensap. Dan smaakt ie het lekkerst!;https://cocktailrecepten.com/recept/frangelico-sour;['22.5 ml Citroensap', '45 ml Frangelico', '22.5 ml Limoensap'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de Frangelico, het citroen- en limoensap toe. Shake!', 'Pak een tumbler en vul deze met crushed ice.', 'Schenk de cocktail door een strainer in het glas.'];['Tumbler glas', 'Shaker', 'Barmaatje', 'Strainer', 'Ice Crusher', 'Citruspers']
Frangiretto Sour;De Frangiretto Sour, een heerlijke cocktail met Frangelico! Deze cocktail heeft een heerlijke smaak van hazelnoot en amandel. Heerlijk op een koude winterdag!;https://cocktailrecepten.com/recept/frangiretto-sour;['15 ml Amaretto', '25 ml Citroensap', '1 stuk Ei', '15 ml Frangelico', '1 tl Suikersiroop'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Scheid het eiwit van het eigeel. We hebben voor deze cocktail het eiwit nodig. Reken de helft van het eiwit van 1 ei per persoon. Voeg dit toe aan de shaker.', 'Voeg de Disaronno, Frangelico, suikersiroop en het citroensap toe. Tip: gebruik vers citroensap! Shake goed!', 'Pak een tumbler en vul deze met crushed ijs.', 'Schenk de cocktail door een strainer in het glas. Garneer met een citroen zest.'];['Tumbler glas', 'Shaker', 'Barmaatje', 'Strainer', 'Ice Crusher', 'Zesteur']
French 75;Een frisse cocktail die erg makkelijk te maken is. Door de bruisende champagne is ie erg geschikt voor de feestdagen!;https://cocktailrecepten.com/recept/french-75;['90 ml Champagne', '15 ml Citroensap', '30 ml Gin'];['Pak een champagne flûte.', 'Schenk de gin en het citroensap in.', 'Schenk als laatste de champagne erbij en roer een keer door.'];['Champagneglas', 'Barmaatje', 'Barlepel', 'Citruspers']
Frisky 43;De Frisky 43 is een frisse cocktail met de subtiele smaak van gember. De perfecte cocktail om op een zomerse dag te drinken!;https://cocktailrecepten.com/recept/frisky-43;['100 ml Bruisend water', '20 ml Citroensap', '0.5 tl Gember', '35 ml Licor 43', '5 stuk Muntblaadjes'];['Pak een tumbler glas en doe hier een paar ijsblokjes in.', 'Voeg de muntblaadjes, geraspte gember en het citroensap toe.', 'Schenk daarna eerst de licor 43 erbij en dan het bruisend water.', 'Roer een keer door en garneer met een takje munt.'];['Tumbler glas', 'Barmaatje', 'Barlepel', 'Citruspers']
Fristika;De Fristika is een zelf verzonnen cocktail, maar dat maakt hem niet minder lekker! Frsiti kent iedereen als de zoete melkdrank van vroeger. Het is een simpel recept waarbij je Fristi mengt met 2 soorten vodka. Lekker om tussendoor te drinken!;https://cocktailrecepten.com/recept/fristika;['20 ml Vodka', '45 ml Puschkin Black berries', '150 ml Fristi'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de vodka, Pushkin Black berries en Fristi toe. Shake!', 'Pak een longdrinkglas en schenk de cocktail door een strainer in het glas.', 'Voeg eventueel nog wat ijsblokjes toe en geniet!'];['Longdrinkglas', 'Shaker', 'Barmaatje', 'Strainer']
Frog Shot;Waarom deze cocktail deze naam heeft gekregen, dat komt natuurlijk omdat hij de groene kleur heeft als een mooie tropische kikker! We garneren hem met een stukje banaan, omdat de Pisang Ambon erin daar natuurlijk erg naar smaakt en ruikt! Een lekker en makkelijk shotje.;https://cocktailrecepten.com/recept/frog-shot;['15 ml Malibu', '15 ml Pisang Ambon'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de ingrediënten toe en shake!', 'Pak een shotglas en schenk je drankje erin. Garneer (eventueel) met een stukje banaan.'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Frosé;De Frosé, ofwel de frozen rosé, is hét zomerse drankje wat je wil drinken! Het is eigenlijk een slush puppy voor volwassenen. Je moet het wel een beetje plannen want van te voren moet je de rosé ijsblokjes maken. Na het maken van de ijsblokjes kan je ze ongeveer een week in de vriezer bewaren.;https://cocktailrecepten.com/recept/frosé;['0.5 el Grenadine', '187.5 ml Rosé', '0.5 tl Suiker', '15 ml Vodka', '62.5 gr Aardbeien'];['Maak van te voren de rosé ijsblokjes. Vul ijsblok vormen met de rosé en laat bevriezen in de vriezer. Als de ijsblokjes bevroren zijn, kan je de cocktail gaan maken.', 'Pak een blender en doe hier de aardbeien en suiker in.', 'Roer even door en laat een paar minuten zo staan.', 'Voeg vervolgens de vodka, grenadine en bevroren rosé ijsblokjes toe. Mix!', 'Pak een rood wijnglas en schenk de cocktail erin. Garneer eventueel met een aardbei.'];['Rode Wijnglas', 'Barmaatje', 'Blender']
Frozen Banana Daiquiri;De Frozen Banana Daiquiri, de naam alleen al klinkt heerlijk! Een verfrissende, sterke maar ook fruitige cocktail. Lekker om mee af te koelen op een warme dag!;https://cocktailrecepten.com/recept/frozen-banana-daiquiri;['1.5 stuk Banaan', '25 ml Limoensap', '20 ml Suikersiroop', '65 ml Witte rum'];['Pak een blender en doe hier de in stukken gesneden banaan in.', 'Voeg de witte rum, de suikersiroop (naar smaak) en het limoensap toe. Doe er ook een paar ijsblokjes bij maar niet teveel! Je kan er altijd nog meer bij doen.', 'Blend tot het mooi geheel is geworden.', 'Pak een martiniglas en schenk de cocktail erin. Garneer met een stukje banaan.'];['Martini glas', 'Barmaatje', 'Blender', 'Citruspers']
Frozen Bellini;De Bellini is een cocktail met een heerlijke perziksmaak. En deze variant is frozen! Kan het nog beter worden? We maken hem, uiteraard naast perzik, met sinaasappelsap en prosecco. Door hem in de blender te maken wordt het een geheel.;https://cocktailrecepten.com/recept/frozen-bellini;['100 ml Prosecco', '50 ml Sinaasappelsap', '62.5 gr Diepvries perzik'];['Pak een blender en doe hier de diepvries perzik in.', 'Voeg het sinaasappelsap en de prosecco toe. Mix!', 'Pak een champagneflûte en schenk hier je cocktail in als het één geheel is geworden.', 'Garneer met een stukje perzik.'];['Champagneglas', 'Barmaatje', 'Blender']
Frozen Blue Margarita;Een heerlijke frozen margarita maar dan blauw! De margarita is een Mexicaanse cocktail die je maakt met tequila, triple sec en limoensap. Deze cocktail is ietsje anders want we gebruiken de triple sec niet maar Blue Curaçao.;https://cocktailrecepten.com/recept/frozen-blue-margarita;['25 ml Blue curaçao', '2 stuk Limoen', '0.5 el Zout', '30 ml Tequila'];['Doe wat zout op een schoteltje.', 'Snijd van een helft van een limoen 2 partjes. Maak met 1 limoenpartje de rand van een margaritaglas nat en dip het glas in het zout.', 'We gebruiken voor deze cocktail een blender. Pers hier anderhalve limoen in uit. Voeg ook de tequila, Blue Curacao en ijsblokjes aan toe.', 'Blend voor minstens 1 minuut tot de cocktail echt een slush is.', 'Schenk de cocktail in het margaritaglas. Garneer met een schijfje limoen.'];['Margarita glas', 'Barmaatje', 'Blender', 'Citruspers']
Frozen Lime Daiquiri;Een lekkere verfrissende cocktail met een vleugje kokos. We maken deze daiquiri in een blender met ijs waardoor het mooi één geheel wordt. Drink hem na het diner of op een warme zomeravond!;https://cocktailrecepten.com/recept/frozen-lime-daiquiri;['1 schijfje Limoen', '25 ml Limoensap', '50 ml Malibu Lime', '20 ml Suikersiroop'];['Pak een blender en doe hier wat ijsblokjes in.', 'Voeg de Malibu, het limoensap en de suikersiroop toe.', 'Blend tot het een geheel wordt.', 'Pak een martiniglas en schenk de cocktail erin. Garneer met een schijfje limoen.'];['Martini glas', 'Barmaatje', 'Blender', 'Citruspers']
Fruit Tingle;De Fruit Tingle is een heerlijk zoete cocktail die ook wel wat weg heeft van fruit. Hij is super makkelijk te maken voor als je even geen zin hebt in een moeilijke cocktail. Drink er niet teveel van want ze drinken gemakkelijk weg!;https://cocktailrecepten.com/recept/fruit-tingle;['30 ml Blue curaçao', '30 ml Grenadine', '100 ml Sprite', '30 ml Vodka'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de Blue Curaçao, vodka en grenadine toe. Shake!', 'Pak een longdrinkglas en doe hier wat ijsblokjes in.', 'Schenk de cocktail door een strainer in het glas. Top af met de Sprite.', 'Garneer met een schijfje citroen.'];['Longdrinkglas', 'Shaker', 'Barmaatje', 'Strainer']
Fruittella Shot;De Fruittella Shot. Fruittella, wie kent deze heerlijke snoepjes niet van vroeger?! En nu maak je er zelf heel gemakkelijk een shotje van! Drink hem met je vrienden (van vroeger) en blik even terug naar jullie jeugd.;https://cocktailrecepten.com/recept/fruittella-shot;['15 ml Yoghurt likeur', '15 ml Rocketshot Pink'];['Pak een cocktailshaker en doe hier wat ijsblokjes in. Het shotje is extra lekker als ie koud is.', 'Doe de Rocketshot Pink en de yoghurt likeur erin. Shake!', 'Schenk door een cocktailstrainer in het shotglaasje. Cheers!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Funny Bunny;De Funny Bunny is een feestelijke cocktail met een fris zoetzure smaak. Voor de Passoa liefhebbers is dit zeker een aanrader!;https://cocktailrecepten.com/recept/funny-bunny;['30 ml Passoa', '30 ml Safari', '100 ml Sinas', '30 ml Vodka'];['Vul een longdrinkglas met een aantal ijsblokjes.', 'Schenk de Passoa, vodka en Safari erin.', 'Vul het glas aan met de sinas en roer licht door.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Fuzzy Bunny;De Fuzzy Bunny is een cocktail die je onder andere perfect kan serveren met Pasen! Het is een lichtbruisende cocktail die we maken met Sourz Passion Fruit, vodka, Sprite en multivitaminesap. En door het laatste ingrediënt krijgt ie de oranje kleur, net als een wortel :);https://cocktailrecepten.com/recept/fuzzy-bunny;['30 ml Multivitaminesap', '30 ml Sourz Passion Fruit', '120 ml Sprite', '30 ml Vodka'];['Vul een longdrinkglas met een aantal ijsblokjes.', 'Voeg de Sourz Passion Fruit, vodka en het multivitaminesap toe.', 'Vul aan met Sprite en roer een keer door.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Fuzzy Navel;Laat je bij de Fuzzy Navel vooral niet afschrikken door de naam van deze cocktail! Want het is een erg lekkere combinatie! Wat de naam betekent? De Fuzzy verwijst naar de peach schnapps die erin zitten en de Navel verwijst naar het soort sinaasappel van het sinaasappelsap. Probeer hem vooral zelf uit!;https://cocktailrecepten.com/recept/fuzzy-navel;['50 ml Peachtree', '150 ml Sinaasappelsap'];['Pak een longdrinkglas (of groter glas) en doe hier ijsblokjes in.', 'Voeg de Peachtree en het sinaasappelsap toe.', 'Roer door en garneer met een schijf sinaasappel.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Gember Fizz;De Gember Fizz is een lichtbruisende cocktail die we met 2 soorten gember maken: de verse gemberwortel en gemberbier. Als tegenhanger van de gember gebruiken we citroensap en een verse citroenschijf. Deze smaken samen geven de cocktail een frisse en kruidige smaak. Top hem af met prosecco en je bent klaar!;https://cocktailrecepten.com/recept/gember-fizz;['1 schijfje Citroen', '10 ml Citroensap', '2 schijfje Gember', '40 ml Ginger beer', '100 ml Prosecco'];['Pak een champagneflûte en doe hier het citroensap in.', 'Snijd van de gember 2 dunne schijfjes en voeg toe aan het glas.', 'Schenk de ginger beer erbij en top het glas af met de prosecco.', 'Garneer met een schijfje citroen.'];['Champagneglas', 'Barmaatje', 'Citruspers']
